title,authors,journal,pmid,page,url
"On the Safety of Machine Learning: Cyber-Physical Systems, Decision Sciences, and Data Products.","Varshney KR, Alemzadeh H.","{'name': 'Big Data', 'year': 2017, 'citation': 'Big Data. 2017 Sep;5(3):246-255.'}",28933947,39,https://pubmed.ncbi.nlm.nih.gov/28933947/
Automatic classification of regular and irregular capnogram segments using time- and frequency-domain features: A machine learning-based approach.,"El-Badawy IM, Singh OP, Omar Z.","{'name': 'Technol Health Care', 'year': 2021, 'citation': 'Technol Health Care. 2021;29(1):59-72. doi: 10.3233/THC-202198.'}",32716337,39,https://pubmed.ncbi.nlm.nih.gov/32716337/
Prediction of Occult Hemorrhage in the Lower Body Negative Pressure Model: Initial Validation of Machine Learning Approaches.,"Rashedi N, Sun Y, Vaze V, Shah P, Halter R, Elliott JT, Paradis NA.","{'name': 'Mil Med', 'year': 2024, 'citation': 'Mil Med. 2024 Jul 3;189(7-8):e1629-e1636. doi: 10.1093/milmed/usae061.'}",38537150,39,https://pubmed.ncbi.nlm.nih.gov/38537150/
An investigation of privacy preservation in deep learning-based eye-tracking.,"Seyedi S, Jiang Z, Levey A, Clifford GD.","{'name': 'Biomed Eng Online', 'year': 2022, 'citation': 'Biomed Eng Online. 2022 Sep 13;21(1):67. doi: 10.1186/s12938-022-01035-1.'}",36100851,39,https://pubmed.ncbi.nlm.nih.gov/36100851/
"The New Possibilities from ""Big Data"" to Overlooked Associations Between Diabetes, Biochemical Parameters, Glucose Control, and Osteoporosis.",Kruse C.,"{'name': 'Curr Osteoporos Rep', 'year': 2018, 'citation': 'Curr Osteoporos Rep. 2018 Jun;16(3):320-324. doi: 10.1007/s11914-018-0445-9.'}",29679305,39,https://pubmed.ncbi.nlm.nih.gov/29679305/
A deep learning approach to fight illicit trafficking of antiquities using artefact instance classification.,"Winterbottom T, Leone A, Al Moubayed N.","{'name': 'Sci Rep', 'year': 2022, 'citation': 'Sci Rep. 2022 Aug 5;12(1):13468. doi: 10.1038/s41598-022-15965-2.'}",35931710,39,https://pubmed.ncbi.nlm.nih.gov/35931710/
"Looking to the future: Learning from experience, averting catastrophe.",Carpenter GA.,"{'name': 'Neural Netw', 'year': 2019, 'citation': 'Neural Netw. 2019 Dec;120:5-8. doi: 10.1016/j.neunet.2019.09.018. Epub 2019 Oct 10.'}",31607596,39,https://pubmed.ncbi.nlm.nih.gov/31607596/
FedMix: Mixed Supervised Federated Learning for Medical Image Segmentation.,"Wicaksana J, Yan Z, Zhang D, Huang X, Wu H, Yang X, Cheng KT.","{'name': 'IEEE Trans Med Imaging', 'year': 2023, 'citation': 'IEEE Trans Med Imaging. 2023 Jul;42(7):1955-1968. doi: 10.1109/TMI.2022.3233405. Epub 2023 Jun 30.'}",37015653,39,https://pubmed.ncbi.nlm.nih.gov/37015653/
Thermogravimetric experiments based prediction of biomass pyrolysis behavior: A comparison of typical machine learning regression models in Scikit-learn.,"Zhong Y, Liu F, Huang G, Zhang J, Li C, Ding Y.","{'name': 'Mar Pollut Bull', 'year': 2024, 'citation': 'Mar Pollut Bull. 2024 May;202:116361. doi: 10.1016/j.marpolbul.2024.116361. Epub 2024 Apr 17.'}",38636345,39,https://pubmed.ncbi.nlm.nih.gov/38636345/
Estimation and easy calculation of the Palmer Drought Severity Index from the meteorological data by using the advanced machine learning algorithms.,"Tufaner F, Özbeyaz A.","{'name': 'Environ Monit Assess', 'year': 2020, 'citation': 'Environ Monit Assess. 2020 Aug 10;192(9):576. doi: 10.1007/s10661-020-08539-0.'}",32778970,40,https://pubmed.ncbi.nlm.nih.gov/32778970/
"MORE INTELLIGENCE FOR RADIOLOGY Machine learning offers promise, but much work lies ahead.",Matthews M.,"{'name': 'Health Data Manag', 'year': 2017, 'citation': 'Health Data Manag. 2017 May;25(2):44, 46.'}",29799680,40,https://pubmed.ncbi.nlm.nih.gov/29799680/
Malware detection based on semi-supervised learning with malware visualization.,"Gao T, Zhao L, Li X, Chen W.","{'name': 'Math Biosci Eng', 'year': 2021, 'citation': 'Math Biosci Eng. 2021 Jul 2;18(5):5995-6011. doi: 10.3934/mbe.2021300.'}",34517520,40,https://pubmed.ncbi.nlm.nih.gov/34517520/
Using algorithmic game theory to improve supervised machine learning: A novel applicability approach in flood susceptibility mapping.,"Nasiri Khiavi A, Vafakhah M.","{'name': 'Environ Sci Pollut Res Int', 'year': 2024, 'citation': 'Environ Sci Pollut Res Int. 2024 Aug;31(40):52740-52757. doi: 10.1007/s11356-024-34691-y. Epub 2024 Aug 19.'}",39158659,40,https://pubmed.ncbi.nlm.nih.gov/39158659/
Neuron segmentation with deep learning.,Vogt N.,"{'name': 'Nat Methods', 'year': 2019, 'citation': 'Nat Methods. 2019 Jun;16(6):460. doi: 10.1038/s41592-019-0450-7.'}",31147648,40,https://pubmed.ncbi.nlm.nih.gov/31147648/
A survey on modern trainable activation functions.,"Apicella A, Donnarumma F, Isgrò F, Prevete R.","{'name': 'Neural Netw', 'year': 2021, 'citation': 'Neural Netw. 2021 Jun;138:14-32. doi: 10.1016/j.neunet.2021.01.026. Epub 2021 Feb 9.'}",33611065,40,https://pubmed.ncbi.nlm.nih.gov/33611065/
DOC-IDS: A Deep Learning-Based Method for Feature Extraction and Anomaly Detection in Network Traffic.,"Yoshimura N, Kuzuno H, Shiraishi Y, Morii M.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Jun 10;22(12):4405. doi: 10.3390/s22124405.'}",35746191,40,https://pubmed.ncbi.nlm.nih.gov/35746191/
On Deep Learning for Medical Image Analysis.,"Carin L, Pencina MJ.","{'name': 'JAMA', 'year': 2018, 'citation': 'JAMA. 2018 Sep 18;320(11):1192-1193. doi: 10.1001/jama.2018.13316.'}",30422287,40,https://pubmed.ncbi.nlm.nih.gov/30422287/
Biomedical image classification made easier thanks to transfer and semi-supervised learning.,"Inés A, Domínguez C, Heras J, Mata E, Pascual V.","{'name': 'Comput Methods Programs Biomed', 'year': 2021, 'citation': 'Comput Methods Programs Biomed. 2021 Jan;198:105782. doi: 10.1016/j.cmpb.2020.105782. Epub 2020 Oct 3.'}",33065493,40,https://pubmed.ncbi.nlm.nih.gov/33065493/
Deep Learning With Unsupervised Feature in Echocardiographic Imaging.,"Krittanawong C, Tunhasiriwet A, Zhang H, Wang Z, Aydar M, Kitai T.","{'name': 'J Am Coll Cardiol', 'year': 2017, 'citation': 'J Am Coll Cardiol. 2017 Apr 25;69(16):2100-2101. doi: 10.1016/j.jacc.2016.12.047.'}",28427588,40,https://pubmed.ncbi.nlm.nih.gov/28427588/
DeepBBBP: High Accuracy Blood-brain-barrier Permeability Prediction with a Mixed Deep Learning Model.,"Cherian Parakkal S, Datta R, Das D.","{'name': 'Mol Inform', 'year': 2022, 'citation': 'Mol Inform. 2022 Oct;41(10):e2100315. doi: 10.1002/minf.202100315. Epub 2022 Apr 25.'}",35393777,41,https://pubmed.ncbi.nlm.nih.gov/35393777/
Expert-level detection of pathologies from unannotated chest X-ray images via self-supervised learning.,"Tiu E, Talius E, Patel P, Langlotz CP, Ng AY, Rajpurkar P.","{'name': 'Nat Biomed Eng', 'year': 2022, 'citation': 'Nat Biomed Eng. 2022 Dec;6(12):1399-1406. doi: 10.1038/s41551-022-00936-9. Epub 2022 Sep 15.'}",36109605,41,https://pubmed.ncbi.nlm.nih.gov/36109605/
Food Image Recognition and Food Safety Detection Method Based on Deep Learning.,"Wang Y, Wu J, Deng H, Zeng X.","{'name': 'Comput Intell Neurosci', 'year': 2021, 'citation': 'Comput Intell Neurosci. 2021 Dec 16;2021:1268453. doi: 10.1155/2021/1268453. eCollection 2021.'}",34956342,41,https://pubmed.ncbi.nlm.nih.gov/34956342/
The Modeling of Super Deep Learning Aiming at Knowledge Acquisition in Automatic Driving.,"Liang Y, Gu Z, Zhang Z.","{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Apr 9;2022:8928632. doi: 10.1155/2022/8928632. eCollection 2022.'}",35437438,41,https://pubmed.ncbi.nlm.nih.gov/35437438/
Analysis of the Nosema Cells Identification for Microscopic Images.,"Dghim S, Travieso-González CM, Burget R.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Apr 28;21(9):3068. doi: 10.3390/s21093068.'}",33924940,41,https://pubmed.ncbi.nlm.nih.gov/33924940/
NLS: An accurate and yet easy-to-interpret prediction method.,"Coscrato V, Inácio MHA, Botari T, Izbicki R.","{'name': 'Neural Netw', 'year': 2023, 'citation': 'Neural Netw. 2023 May;162:117-130. doi: 10.1016/j.neunet.2023.02.043. Epub 2023 Mar 3.'}",36905822,41,https://pubmed.ncbi.nlm.nih.gov/36905822/
Advancing Peptide-Based Cancer Therapy with AI: In-Depth Analysis of State-of-the-Art AI Models.,"Bhattarai S, Tayara H, Chong KT.","{'name': 'J Chem Inf Model', 'year': 2024, 'citation': 'J Chem Inf Model. 2024 Jul 8;64(13):4941-4957. doi: 10.1021/acs.jcim.4c00295. Epub 2024 Jun 14.'}",38874445,41,https://pubmed.ncbi.nlm.nih.gov/38874445/
Detection of Peripheral Malarial Parasites in Blood Smears Using Deep Learning Models.,"Alharbi AH, V AC, Lin M, Ashwini B, Jabarulla MY, Shah MA.","{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 May 24;2022:3922763. doi: 10.1155/2022/3922763. eCollection 2022.'}",35655511,41,https://pubmed.ncbi.nlm.nih.gov/35655511/
Vehicle Image Detection Method Using Deep Learning in UAV Video.,Wang X.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Feb 8;2022:8202535. doi: 10.1155/2022/8202535. eCollection 2022.'}",35178081,41,https://pubmed.ncbi.nlm.nih.gov/35178081/
Bayesian optimized multimodal deep hybrid learning approach for tomato leaf disease classification.,"Khan B, Das S, Fahim NS, Banerjee S, Khan S, Al-Sadoon MK, Al-Otaibi HS, Islam ARMT.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Sep 14;14(1):21525. doi: 10.1038/s41598-024-72237-x.'}",39277634,41,https://pubmed.ncbi.nlm.nih.gov/39277634/
An AI revolution is brewing in medicine. What will it look like?,Lenharo M.,"{'name': 'Nature', 'year': 2023, 'citation': 'Nature. 2023 Oct;622(7984):686-688. doi: 10.1038/d41586-023-03302-0.'}",37875622,42,https://pubmed.ncbi.nlm.nih.gov/37875622/
Multinomial Classification of Neurosurgical Operations Using Gradient Boosting and Deep Learning Algorithms.,"Danilov G, Kotik K, Shifrin M, Strunina Y, Pronkina T, Tsukanova T, Nepomnyashiy V, Konovalov N, Potapov A.","{'name': 'Stud Health Technol Inform', 'year': 2022, 'citation': 'Stud Health Technol Inform. 2022 Jun 29;295:418-421. doi: 10.3233/SHTI220754.'}",35773900,42,https://pubmed.ncbi.nlm.nih.gov/35773900/
Early Nephrosis Detection Based on Deep Learning with Clinical Time-Series Data.,"Yamasaki Y, Sugiyama O, Hiragi S, Ohtera S, Yamamoto G, Sasaki H, Okamoto K, Nambu M, Kuroda T.","{'name': 'Stud Health Technol Inform', 'year': 2019, 'citation': 'Stud Health Technol Inform. 2019 Aug 21;264:1596-1597. doi: 10.3233/SHTI190552.'}",31438249,42,https://pubmed.ncbi.nlm.nih.gov/31438249/
Impact of Artificial Intelligence on Interventional Cardiology: From Decision-Making Aid to Advanced Interventional Procedure Assistance.,"Sardar P, Abbott JD, Kundu A, Aronow HD, Granada JF, Giri J.","{'name': 'JACC Cardiovasc Interv', 'year': 2019, 'citation': 'JACC Cardiovasc Interv. 2019 Jul 22;12(14):1293-1303. doi: 10.1016/j.jcin.2019.04.048.'}",31320024,42,https://pubmed.ncbi.nlm.nih.gov/31320024/
Extraction and assessment of diagnosis-relevant features for heart murmur classification.,"Levin AD, Ragazzi A, Szot SL, Ning T.","{'name': 'Methods', 'year': 2022, 'citation': 'Methods. 2022 Jun;202:110-116. doi: 10.1016/j.ymeth.2021.07.002. Epub 2021 Jul 7.'}",34245871,42,https://pubmed.ncbi.nlm.nih.gov/34245871/
Compare the performance of multiple binary classification models in microbial high-throughput sequencing datasets.,"Xu N, Zhang Z, Shen Y, Zhang Q, Liu Z, Yu Y, Wang Y, Lei C, Ke M, Qiu D, Lu T, Chen Y, Xiong J, Qian H.","{'name': 'Sci Total Environ', 'year': 2022, 'citation': 'Sci Total Environ. 2022 Sep 1;837:155807. doi: 10.1016/j.scitotenv.2022.155807. Epub 2022 May 7.'}",35537509,42,https://pubmed.ncbi.nlm.nih.gov/35537509/
Protocol to explain support vector machine predictions via exact Shapley value computation.,"Mastropietro A, Bajorath J.","{'name': 'STAR Protoc', 'year': 2024, 'citation': 'STAR Protoc. 2024 Jun 21;5(2):103010. doi: 10.1016/j.xpro.2024.103010. Epub 2024 Apr 11.'}",38607924,42,https://pubmed.ncbi.nlm.nih.gov/38607924/
The future of work.,[No authors listed],"{'name': 'Nature', 'year': 2017, 'citation': 'Nature. 2017 Oct 18;550(7676):315. doi: 10.1038/550315a.'}",29052645,42,https://pubmed.ncbi.nlm.nih.gov/29052645/
A Comparative Study of Traffic Classification Techniques for Smart City Networks.,"AlZoman RM, Alenazi MJF.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jul 8;21(14):4677. doi: 10.3390/s21144677.'}",34300416,42,https://pubmed.ncbi.nlm.nih.gov/34300416/
Biologically motivated learning method for deep neural networks using hierarchical competitive learning.,Shinozaki T.,"{'name': 'Neural Netw', 'year': 2021, 'citation': 'Neural Netw. 2021 Dec;144:271-278. doi: 10.1016/j.neunet.2021.08.027. Epub 2021 Sep 3.'}",34520937,42,https://pubmed.ncbi.nlm.nih.gov/34520937/
Ensemble-based kernel learning for a class of data assimilation problems with imperfect forward simulators.,Luo X.,"{'name': 'PLoS One', 'year': 2019, 'citation': 'PLoS One. 2019 Jul 11;14(7):e0219247. doi: 10.1371/journal.pone.0219247. eCollection 2019.'}",31295300,43,https://pubmed.ncbi.nlm.nih.gov/31295300/
On joint parameterizations of linear and nonlinear functionals in neural networks.,"Atto AM, Galichet S, Pastor D, Méger N.","{'name': 'Neural Netw', 'year': 2023, 'citation': 'Neural Netw. 2023 Mar;160:12-21. doi: 10.1016/j.neunet.2022.12.019. Epub 2022 Dec 29.'}",36592526,43,https://pubmed.ncbi.nlm.nih.gov/36592526/
An Ensemble Deep Learning Model for Drug Abuse Detection in Sparse Twitter-Sphere.,"Hu H, Phan N, Geller J, Iezzi S, Vo H, Dou D, Chun SA.","{'name': 'Stud Health Technol Inform', 'year': 2019, 'citation': 'Stud Health Technol Inform. 2019 Aug 21;264:163-167. doi: 10.3233/SHTI190204.'}",31437906,43,https://pubmed.ncbi.nlm.nih.gov/31437906/
Deep Learning Total Energies and Orbital Energies of Large Organic Molecules Using Hybridization of Molecular Fingerprints.,"Rahaman O, Gagliardi A.","{'name': 'J Chem Inf Model', 'year': 2020, 'citation': 'J Chem Inf Model. 2020 Dec 28;60(12):5971-5983. doi: 10.1021/acs.jcim.0c00687. Epub 2020 Oct 29.'}",33118351,43,https://pubmed.ncbi.nlm.nih.gov/33118351/
"Prediction of urban surface water quality scenarios using hybrid stacking ensembles machine learning model in Howrah Municipal Corporation, West Bengal.","Singha C, Bhattacharjee I, Sahoo S, Abdelrahman K, Uddin MG, Fnais MS, Govind A, Abioui M.","{'name': 'J Environ Manage', 'year': 2024, 'citation': 'J Environ Manage. 2024 Nov;370:122721. doi: 10.1016/j.jenvman.2024.122721. Epub 2024 Oct 13.'}",39396485,43,https://pubmed.ncbi.nlm.nih.gov/39396485/
A Novel Prediction Model for Malicious Users Detection and Spectrum Sensing Based on Stacking and Deep Learning.,"Benazzouza S, Ridouani M, Salahdine F, Hayar A.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Aug 28;22(17):6477. doi: 10.3390/s22176477.'}",36080936,43,https://pubmed.ncbi.nlm.nih.gov/36080936/
Manifold regularized matrix completion for multi-label learning with ADMM.,"Liu B, Li Y, Xu Z.","{'name': 'Neural Netw', 'year': 2018, 'citation': 'Neural Netw. 2018 May;101:57-67. doi: 10.1016/j.neunet.2018.01.011. Epub 2018 Feb 14.'}",29486381,43,https://pubmed.ncbi.nlm.nih.gov/29486381/
Foundations of Feature Selection in Clinical Prediction Modeling.,"Staartjes VE, Kernbach JM, Stumpo V, van Niftrik CHB, Serra C, Regli L.","{'name': 'Acta Neurochir Suppl', 'year': 2022, 'citation': 'Acta Neurochir Suppl. 2022;134:51-57. doi: 10.1007/978-3-030-85292-4_7.'}",34862527,43,https://pubmed.ncbi.nlm.nih.gov/34862527/
Deep Learning Versus Traditional Solutions for Group Trajectory Outliers.,"Belhadi A, Djenouri Y, Djenouri D, Michalak T, Lin JC.","{'name': 'IEEE Trans Cybern', 'year': 2022, 'citation': 'IEEE Trans Cybern. 2022 Jun;52(6):4508-4519. doi: 10.1109/TCYB.2020.3029338. Epub 2022 Jun 16.'}",33201830,43,https://pubmed.ncbi.nlm.nih.gov/33201830/
Research on a learning rate with energy index in deep learning.,"Zhao H, Liu F, Zhang H, Liang Z.","{'name': 'Neural Netw', 'year': 2019, 'citation': 'Neural Netw. 2019 Feb;110:225-231. doi: 10.1016/j.neunet.2018.12.009. Epub 2018 Dec 19.'}",30599419,43,https://pubmed.ncbi.nlm.nih.gov/30599419/
An automatic method to quantify trichomes in Arabidopsis thaliana.,"Garcia A, Talavera-Mateo L, Santamaria ME.","{'name': 'Plant Sci', 'year': 2022, 'citation': 'Plant Sci. 2022 Oct;323:111391. doi: 10.1016/j.plantsci.2022.111391. Epub 2022 Jul 19.'}",35868346,44,https://pubmed.ncbi.nlm.nih.gov/35868346/
Identifying molecular functional groups of organic compounds by deep learning of NMR data.,"Li C, Cong Y, Deng W.","{'name': 'Magn Reson Chem', 'year': 2022, 'citation': 'Magn Reson Chem. 2022 Nov;60(11):1061-1069. doi: 10.1002/mrc.5292. Epub 2022 Jun 12.'}",35674984,44,https://pubmed.ncbi.nlm.nih.gov/35674984/
Trends in Intelligent and AI-Based Software Engineering Processes: A Deep Learning-Based Software Process Model Recommendation Method.,Alshammari FH.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Oct 5;2022:1960684. doi: 10.1155/2022/1960684. eCollection 2022.'}",36248934,44,https://pubmed.ncbi.nlm.nih.gov/36248934/
The effect of seasonality in predicting the level of crime. A spatial perspective.,"Delgado R, Sánchez-Delgado H.","{'name': 'PLoS One', 'year': 2023, 'citation': 'PLoS One. 2023 May 31;18(5):e0285727. doi: 10.1371/journal.pone.0285727. eCollection 2023.'}",37256849,44,https://pubmed.ncbi.nlm.nih.gov/37256849/
The Fine Balance Between Complete Data Integrity in Medical Adaptive Machine Learning Systems and the Protection of Research Participants.,"Yamamoto K, Ibuki T, Nakazawa E.","{'name': 'Am J Bioeth', 'year': 2024, 'citation': 'Am J Bioeth. 2024 Oct;24(10):101-103. doi: 10.1080/15265161.2024.2388739. Epub 2024 Sep 16.'}",39283385,44,https://pubmed.ncbi.nlm.nih.gov/39283385/
Can AI deliver advice that is judgement-free for science policy?,"Canali S, Barone-Adesi F.","{'name': 'Nature', 'year': 2023, 'citation': 'Nature. 2023 Dec;624(7991):252. doi: 10.1038/d41586-023-03949-9.'}",38086938,44,https://pubmed.ncbi.nlm.nih.gov/38086938/
Multimodal feature fusion in deep learning for comprehensive dental condition classification.,"Hsieh ST, Cheng YA.","{'name': 'J Xray Sci Technol', 'year': 2024, 'citation': 'J Xray Sci Technol. 2024;32(2):303-321. doi: 10.3233/XST-230271.'}",38217632,44,https://pubmed.ncbi.nlm.nih.gov/38217632/
Combining biomedical knowledge graphs and text to improve predictions for drug-target interactions and drug-indications.,"Alshahrani M, Almansour A, Alkhaldi A, Thafar MA, Uludag M, Essack M, Hoehndorf R.","{'name': 'PeerJ', 'year': 2022, 'citation': 'PeerJ. 2022 Apr 4;10:e13061. doi: 10.7717/peerj.13061. eCollection 2022.'}",35402106,44,https://pubmed.ncbi.nlm.nih.gov/35402106/
Bird sound recognition based on adaptive frequency cepstral coefficient and improved support vector machine using a hunter-prey optimizer.,"Chen X, Zeng Z.","{'name': 'Math Biosci Eng', 'year': 2023, 'citation': 'Math Biosci Eng. 2023 Oct 19;20(11):19438-19453. doi: 10.3934/mbe.2023860.'}",38052608,44,https://pubmed.ncbi.nlm.nih.gov/38052608/
Boundary heat diffusion classifier for a semi-supervised learning in a multilayer network embedding.,"Timilsina M, Nováček V, d'Aquin M, Yang H.","{'name': 'Neural Netw', 'year': 2022, 'citation': 'Neural Netw. 2022 Dec;156:205-217. doi: 10.1016/j.neunet.2022.10.005. Epub 2022 Oct 13.'}",36274527,44,https://pubmed.ncbi.nlm.nih.gov/36274527/
Inter classifier comparison to detect voice pathologies.,"Syed SA, Rashid M, Hussain S, Imtiaz A, Abid H, Zahid H.","{'name': 'Math Biosci Eng', 'year': 2021, 'citation': 'Math Biosci Eng. 2021 Mar 5;18(3):2258-2273. doi: 10.3934/mbe.2021114.'}",33892544,45,https://pubmed.ncbi.nlm.nih.gov/33892544/
Sharpening the resolution on data matters: a brief roadmap for understanding deep learning for medical data.,"Schmaltz A, Beam AL.","{'name': 'Spine J', 'year': 2021, 'citation': 'Spine J. 2021 Oct;21(10):1606-1609. doi: 10.1016/j.spinee.2020.08.012. Epub 2020 Aug 25.'}",32858170,45,https://pubmed.ncbi.nlm.nih.gov/32858170/
LANDMark: an ensemble approach to the supervised selection of biomarkers in high-throughput sequencing data.,"Rudar J, Porter TM, Wright M, Golding GB, Hajibabaei M.","{'name': 'BMC Bioinformatics', 'year': 2022, 'citation': 'BMC Bioinformatics. 2022 Mar 31;23(1):110. doi: 10.1186/s12859-022-04631-z.'}",35361114,45,https://pubmed.ncbi.nlm.nih.gov/35361114/
Geometric Deep Learning sub-network extraction for Maximum Clique Enumeration.,"Carchiolo V, Grassia M, Malgeri M, Mangioni G.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Jan 16;19(1):e0296185. doi: 10.1371/journal.pone.0296185. eCollection 2024.'}",38227587,45,https://pubmed.ncbi.nlm.nih.gov/38227587/
A through-focus scanning optical microscopy dimensional measurement method based on deep-learning classification model.,"Nie H, Peng R, Ren J, Qu Y.","{'name': 'J Microsc', 'year': 2021, 'citation': 'J Microsc. 2021 Aug;283(2):117-126. doi: 10.1111/jmi.13013. Epub 2021 Apr 27.'}",33826151,45,https://pubmed.ncbi.nlm.nih.gov/33826151/
An effective method for detecting the wheat freshness by integrating biophotonics and machine learning algorithm.,"Shi W, Chen L.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Dec 30;14(1):32145. doi: 10.1038/s41598-024-83988-y.'}",39738576,45,https://pubmed.ncbi.nlm.nih.gov/39738576/
An Improved Performance of Deep Learning Based on Convolution Neural Network to Classify the Hand Motion by Evaluating Hyper Parameter.,"Triwiyanto T, Pawana IPA, Purnomo MH.","{'name': 'IEEE Trans Neural Syst Rehabil Eng', 'year': 2020, 'citation': 'IEEE Trans Neural Syst Rehabil Eng. 2020 Jul;28(7):1678-1688. doi: 10.1109/TNSRE.2020.2999505.'}",32634104,45,https://pubmed.ncbi.nlm.nih.gov/32634104/
Protocol to train a support vector machine for the automatic curation of bacterial cell detections in microscopy images.,"Steemans B, Govers SK.","{'name': 'STAR Protoc', 'year': 2024, 'citation': 'STAR Protoc. 2024 Mar 15;5(1):102868. doi: 10.1016/j.xpro.2024.102868. Epub 2024 Feb 2.'}",38308840,45,https://pubmed.ncbi.nlm.nih.gov/38308840/
On Constructing Ensembles for Combinatorial Optimisation.,"Hart E, Sim K.","{'name': 'Evol Comput', 'year': 2018, 'citation': 'Evol Comput. 2018 Spring;26(1):67-87. doi: 10.1162/EVCO_a_00203. Epub 2017 Jan 10.'}",28072555,45,https://pubmed.ncbi.nlm.nih.gov/28072555/
Developing a Semi-Supervised Approach Using a PU-Learning-Based Data Augmentation Strategy for Multitarget Drug Discovery.,"Hao Y, Li B, Huang D, Wu S, Wang T, Fu L, Liu X.","{'name': 'Int J Mol Sci', 'year': 2024, 'citation': 'Int J Mol Sci. 2024 Jul 28;25(15):8239. doi: 10.3390/ijms25158239.'}",39125808,45,https://pubmed.ncbi.nlm.nih.gov/39125808/
Enhancing the Tracking of Seedling Growth Using RGB-Depth Fusion and Deep Learning.,"Garbouge H, Rasti P, Rousseau D.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Dec 17;21(24):8425. doi: 10.3390/s21248425.'}",34960519,46,https://pubmed.ncbi.nlm.nih.gov/34960519/
Combined CNN and RNN Neural Networks for GPR Detection of Railway Subgrade Diseases.,"Liu H, Wang S, Jing G, Yu Z, Yang J, Zhang Y, Guo Y.","{'name': 'Sensors (Basel)', 'year': 2023, 'citation': 'Sensors (Basel). 2023 Jun 6;23(12):5383. doi: 10.3390/s23125383.'}",37420549,46,https://pubmed.ncbi.nlm.nih.gov/37420549/
Speckle classification of a multimode fiber based on Inception V3.,"Li Z, Zhang L, Zhang Z, Xu R, Zhang D.","{'name': 'Appl Opt', 'year': 2022, 'citation': 'Appl Opt. 2022 Oct 10;61(29):8850-8858. doi: 10.1364/AO.463764.'}",36256021,46,https://pubmed.ncbi.nlm.nih.gov/36256021/
Deep learning adds an extra dimension to peptide fragmentation.,Röst HL.,"{'name': 'Nat Methods', 'year': 2019, 'citation': 'Nat Methods. 2019 Jun;16(6):469-470. doi: 10.1038/s41592-019-0428-5.'}",31147636,46,https://pubmed.ncbi.nlm.nih.gov/31147636/
Transfer inhibitory potency prediction to binary classification: A model only needs a small training set.,"Dou H, Tan J, Wei H, Wang F, Yang J, Ma XG, Wang J, Zhou T.","{'name': 'Comput Methods Programs Biomed', 'year': 2022, 'citation': 'Comput Methods Programs Biomed. 2022 Mar;215:106633. doi: 10.1016/j.cmpb.2022.106633. Epub 2022 Jan 17.'}",35091229,46,https://pubmed.ncbi.nlm.nih.gov/35091229/
Self-organization of action hierarchy and compositionality by reinforcement learning with recurrent neural networks.,"Han D, Doya K, Tani J.","{'name': 'Neural Netw', 'year': 2020, 'citation': 'Neural Netw. 2020 Sep;129:149-162. doi: 10.1016/j.neunet.2020.06.002. Epub 2020 Jun 6.'}",32534378,46,https://pubmed.ncbi.nlm.nih.gov/32534378/
LCD: A Fast Contrastive Divergence Based Algorithm for Restricted Boltzmann Machine.,"Ning L, Pittman R, Shen X.","{'name': 'Neural Netw', 'year': 2018, 'citation': 'Neural Netw. 2018 Dec;108:399-410. doi: 10.1016/j.neunet.2018.08.018. Epub 2018 Sep 11.'}",30273844,46,https://pubmed.ncbi.nlm.nih.gov/30273844/
Image Recognition and Parameter Analysis of Concrete Vibration State Based on Support Vector Machine.,"Wang S, Wang A, Fu X, Wu K, Lu T.","{'name': 'J Vis Exp', 'year': 2024, 'citation': 'J Vis Exp. 2024 Jan 5;(203). doi: 10.3791/65731.'}",38251798,46,https://pubmed.ncbi.nlm.nih.gov/38251798/
libmolgrid: Graphics Processing Unit Accelerated Molecular Gridding for Deep Learning Applications.,"Sunseri J, Koes DR.","{'name': 'J Chem Inf Model', 'year': 2020, 'citation': 'J Chem Inf Model. 2020 Mar 23;60(3):1079-1084. doi: 10.1021/acs.jcim.9b01145. Epub 2020 Feb 26.'}",32049525,46,https://pubmed.ncbi.nlm.nih.gov/32049525/
