title,authors,journal,pmid,page,url
agroString: Visibility and Provenance through a Private Blockchain Platform for Agricultural Dispense towards Consumers.,"Vangipuram SLT, Mohanty SP, Kougianos E, Ray C.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Oct 27;22(21):8227. doi: 10.3390/s22218227.'}",36365923,34,https://pubmed.ncbi.nlm.nih.gov/36365923/
Ffuzz: Towards full system high coverage fuzz testing on binary executables.,"Zhang B, Ye J, Bi X, Feng C, Tang C.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 May 23;13(5):e0196733. doi: 10.1371/journal.pone.0196733. eCollection 2018.'}",29791469,34,https://pubmed.ncbi.nlm.nih.gov/29791469/
Computing: secure the internet.,"Laurie B, Doctorow C.","{'name': 'Nature', 'year': 2012, 'citation': 'Nature. 2012 Nov 15;491(7424):325-6. doi: 10.1038/491325a.'}",23151561,34,https://pubmed.ncbi.nlm.nih.gov/23151561/
"ROI-based medical image watermarking for accurate tamper detection, localisation and recovery.","Ravichandran D, Praveenkumar P, Rajagopalan S, Rayappan JBB, Amirtharajan R.","{'name': 'Med Biol Eng Comput', 'year': 2021, 'citation': 'Med Biol Eng Comput. 2021 Jun;59(6):1355-1372. doi: 10.1007/s11517-021-02374-2. Epub 2021 May 14.'}",33990889,34,https://pubmed.ncbi.nlm.nih.gov/33990889/
Security analysis of elliptic curves with embedding degree 1 proposed in PLOS ONE 2016.,Teruya T.,"{'name': 'PLoS One', 'year': 2019, 'citation': 'PLoS One. 2019 Feb 19;14(2):e0212310. doi: 10.1371/journal.pone.0212310. eCollection 2019.'}",30779766,34,https://pubmed.ncbi.nlm.nih.gov/30779766/
[Legal aspects of digitalization in the medical sector].,"Wienke A, Friese K.","{'name': 'Laryngorhinootologie', 'year': 2018, 'citation': 'Laryngorhinootologie. 2018 Oct;97(10):713-716. doi: 10.1055/a-0652-6505. Epub 2018 Oct 19.'}",30340229,35,https://pubmed.ncbi.nlm.nih.gov/30340229/
Applications of Game Theory and Advanced Machine Learning Methods for Adaptive Cyberdefense Strategies in the Digital Music Industry.,Jing J.,"{'name': 'Comput Intell Neurosci', 'year': 2022, 'citation': 'Comput Intell Neurosci. 2022 Jun 17;2022:2266171. doi: 10.1155/2022/2266171. eCollection 2022.'}",35755750,35,https://pubmed.ncbi.nlm.nih.gov/35755750/
Ensuring the integrity assessment of IoT medical sensors using hesitant fuzzy sets.,Obidallah WJ.,"{'name': 'Health Informatics J', 'year': 2024, 'citation': 'Health Informatics J. 2024 Oct-Dec;30(4):14604582241301019. doi: 10.1177/14604582241301019.'}",39531325,35,https://pubmed.ncbi.nlm.nih.gov/39531325/
Ten Questions With ….,Domas S.,"{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Mar/Apr;52(2):89. doi: 10.2345/0899-8205-52.2.89.'}",29558173,35,https://pubmed.ncbi.nlm.nih.gov/29558173/
Solid IT control hygiene.,Perry PM.,"{'name': 'Healthc Financ Manage', 'year': 2017, 'citation': 'Healthc Financ Manage. 2017 Feb;71(2):54-5.'}",29901976,35,https://pubmed.ncbi.nlm.nih.gov/29901976/
Enhancing Cybersecurity in Healthcare: Evaluating Ensemble Learning Models for Intrusion Detection in the Internet of Medical Things.,"Alsolami T, Alsharif B, Ilyas M.","{'name': 'Sensors (Basel)', 'year': 2024, 'citation': 'Sensors (Basel). 2024 Sep 13;24(18):5937. doi: 10.3390/s24185937.'}",39338685,35,https://pubmed.ncbi.nlm.nih.gov/39338685/
WHISPER: A Location Privacy-Preserving Scheme Using Transmission Range Changing for Internet of Vehicles.,"Babaghayou M, Labraoui N, Abba Ari AA, Ferrag MA, Maglaras L, Janicke H.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Apr 1;21(7):2443. doi: 10.3390/s21072443.'}",33916309,35,https://pubmed.ncbi.nlm.nih.gov/33916309/
Cyber crime: can a standard risk analysis help in the challenges facing business continuity managers?,"Vande Putte D, Verhelst M.","{'name': 'J Bus Contin Emer Plan', 'year': 2013, 'citation': 'J Bus Contin Emer Plan. 2013-2014 Winter;7(2):126-37.'}",24457324,35,https://pubmed.ncbi.nlm.nih.gov/24457324/
An Adaptive Protection System for Sensor Networks Based on Analysis of Neighboring Nodes.,"Gamec J, Basan E, Basan A, Nekrasov A, Fidge C, Sushkin N.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Sep 12;21(18):6116. doi: 10.3390/s21186116.'}",34577329,35,https://pubmed.ncbi.nlm.nih.gov/34577329/
Cyberinsights: The Specific Risk Considerations Imparted by Cyber-Physical Systems.,Wirth A.,"{'name': 'Biomed Instrum Technol', 'year': 2019, 'citation': 'Biomed Instrum Technol. 2019 Jul/Aug;53(4):306-309. doi: 10.2345/0899-8205-53.4.306.'}",31343916,35,https://pubmed.ncbi.nlm.nih.gov/31343916/
IT security basics: what you need to know.,Rizzo JV.,"{'name': 'Biomed Instrum Technol', 'year': 2005, 'citation': 'Biomed Instrum Technol. 2005 Nov-Dec;39(6):454-8. doi: 10.2345/0899-8205(2005)39[454:ISBWYN]2.0.CO;2.'}",17432470,36,https://pubmed.ncbi.nlm.nih.gov/17432470/
A framework for secure and decentralized sharing of medical imaging data via blockchain consensus.,Patel V.,"{'name': 'Health Informatics J', 'year': 2019, 'citation': 'Health Informatics J. 2019 Dec;25(4):1398-1411. doi: 10.1177/1460458218769699. Epub 2018 Apr 25.'}",29692204,36,https://pubmed.ncbi.nlm.nih.gov/29692204/
HIPAA BREACH. Secure data & prevent fines--here's how.,Terry K.,"{'name': 'Med Econ', 'year': 2015, 'citation': 'Med Econ. 2015 Jul 25;92(14):26-8, 30-2.'}",26540747,36,https://pubmed.ncbi.nlm.nih.gov/26540747/
A Novel Fingerprinting Technique for Data Storing and Sharing through Clouds.,"Fatima M, Nisar MW, Rashid J, Kim J, Kamran M, Hussain A.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Nov 17;21(22):7647. doi: 10.3390/s21227647.'}",34833723,36,https://pubmed.ncbi.nlm.nih.gov/34833723/
Keep Your Dental Practice Safe from a Cyber Attack.,Start C.,"{'name': 'J Mich Dent Assoc', 'year': 2016, 'citation': 'J Mich Dent Assoc. 2016 Jan;98(1):22, 70.'}",26882643,36,https://pubmed.ncbi.nlm.nih.gov/26882643/
Intelligent two-phase dual authentication framework for Internet of Medical Things.,"Asif M, Abrar M, Salam A, Amin F, Ullah F, Shah S, AlSalman H.","{'name': 'Sci Rep', 'year': 2025, 'citation': 'Sci Rep. 2025 Jan 12;15(1):1760. doi: 10.1038/s41598-024-84713-5.'}",39800740,36,https://pubmed.ncbi.nlm.nih.gov/39800740/
A Blockchain-Based Multi-Factor Authentication Model for a Cloud-Enabled Internet of Vehicles.,"Kebande VR, Awaysheh FM, Ikuesan RA, Alawadi SA, Alshehri MD.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Sep 8;21(18):6018. doi: 10.3390/s21186018.'}",34577224,36,https://pubmed.ncbi.nlm.nih.gov/34577224/
Is my practice vulnerable to cyber threats?,[No authors listed],"{'name': 'HDA Now', 'year': 2013, 'citation': 'HDA Now. 2013 Spring:22-3.'}",23805503,36,https://pubmed.ncbi.nlm.nih.gov/23805503/
Secure and privacy improved cloud user authentication in biometric multimodal multi fusion using blockchain-based lightweight deep instance-based DetectNet.,"Poomalai S, Venkatesan K, Subbaraj S, Radha S.","{'name': 'Network', 'year': 2024, 'citation': 'Network. 2024 Aug;35(3):300-318. doi: 10.1080/0954898X.2024.2304707. Epub 2024 Jan 31.'}",38293964,36,https://pubmed.ncbi.nlm.nih.gov/38293964/
Retrieval Integrity Verification and Multi-System Data Interoperability Mechanism of a Blockchain Oracle for Smart Healthcare with Internet of Things (IoT) Integration.,"Zhou Z, Chen L, Zhao Y, Yang X, Han Z, He Z.","{'name': 'Sensors (Basel)', 'year': 2024, 'citation': 'Sensors (Basel). 2024 Nov 24;24(23):7487. doi: 10.3390/s24237487.'}",39686024,36,https://pubmed.ncbi.nlm.nih.gov/39686024/
Evaluating modern intrusion detection methods in the face of Gen V multi-vector attacks with fuzzy AHP-TOPSIS.,Alhakami W.,"{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 May 14;19(5):e0302559. doi: 10.1371/journal.pone.0302559. eCollection 2024.'}",38743732,37,https://pubmed.ncbi.nlm.nih.gov/38743732/
Functional divergence of two threat-induced emotions: Fear-based versus anxiety-based cybersecurity preferences.,"Cheung-Blunden V, Cropper K, Panis A, Davis K.","{'name': 'Emotion', 'year': 2019, 'citation': 'Emotion. 2019 Dec;19(8):1353-1365. doi: 10.1037/emo0000508. Epub 2018 Nov 26.'}",30475029,37,https://pubmed.ncbi.nlm.nih.gov/30475029/
Improving your wireless security.,Kaltenbaeck A.,"{'name': 'Biomed Instrum Technol', 'year': 2003, 'citation': 'Biomed Instrum Technol. 2003 May-Jun;37(3):209-11. doi: 10.2345/0899-8205(2003)37[209:IYWS]2.0.CO;2.'}",12792949,37,https://pubmed.ncbi.nlm.nih.gov/12792949/
The need for specific penalties for hacking in criminal law.,"Oh S, Lee K.","{'name': 'ScientificWorldJournal', 'year': 2014, 'citation': 'ScientificWorldJournal. 2014;2014:736738. doi: 10.1155/2014/736738. Epub 2014 Jun 16.'}",25032236,37,https://pubmed.ncbi.nlm.nih.gov/25032236/
Provably secure and lightweight blockchain based cross hospital authentication scheme for IoMT-based healthcare.,"Xie Q, Ding Z.","{'name': 'Sci Rep', 'year': 2025, 'citation': 'Sci Rep. 2025 Feb 22;15(1):6461. doi: 10.1038/s41598-025-90219-5.'}",39987251,37,https://pubmed.ncbi.nlm.nih.gov/39987251/
Spectral adversarial attack on graph via node injection.,"Ou W, Yao Y, Xiong J, Wu Y, Deng X, Gou J, Chen J.","{'name': 'Neural Netw', 'year': 2025, 'citation': 'Neural Netw. 2025 Apr;184:107046. doi: 10.1016/j.neunet.2024.107046. Epub 2025 Jan 1.'}",39765043,37,https://pubmed.ncbi.nlm.nih.gov/39765043/
[Current Status and the Future of Protection and Utilization of Personal Information at Medical Facilities Based on the Understanding of Related Regulations].,"Uchikura T, Momo K, Sasaki T.","{'name': 'Yakugaku Zasshi', 'year': 2021, 'citation': 'Yakugaku Zasshi. 2021;141(2):187-191. doi: 10.1248/yakushi.20-00196-5.'}",33518638,37,https://pubmed.ncbi.nlm.nih.gov/33518638/
The Case against Commercial Antivirus Software: Risk Homeostasis and Information Problems in Cybersecurity.,Jardine E.,"{'name': 'Risk Anal', 'year': 2020, 'citation': 'Risk Anal. 2020 Aug;40(8):1571-1588. doi: 10.1111/risa.13534. Epub 2020 Jun 22.'}",32573007,37,https://pubmed.ncbi.nlm.nih.gov/32573007/
Towards a Machine Learning Based Situational Awareness Framework for Cybersecurity: An SDN Implementation.,"Nikoloudakis Y, Kefaloukos I, Klados S, Panagiotakis S, Pallis E, Skianis C, Markakis EK.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Jul 20;21(14):4939. doi: 10.3390/s21144939.'}",34300676,37,https://pubmed.ncbi.nlm.nih.gov/34300676/
Genetic similarity of biological samples to counter bio-hacking of DNA-sequencing functionality.,"Islam MS, Ivanov S, Robson E, Dooley-Cullinane T, Coffey L, Doolin K, Balasubramaniam S.","{'name': 'Sci Rep', 'year': 2019, 'citation': 'Sci Rep. 2019 Jun 18;9(1):8684. doi: 10.1038/s41598-019-44995-6.'}",31213619,37,https://pubmed.ncbi.nlm.nih.gov/31213619/
Security realities for behavioral health.,Dorman MM.,"{'name': 'Behav Healthc', 'year': 2006, 'citation': 'Behav Healthc. 2006 Sep;26(9):55-7.'}",17086845,38,https://pubmed.ncbi.nlm.nih.gov/17086845/
You can drown in too much security.,Baughman K.,"{'name': 'Behav Healthc', 'year': 2008, 'citation': 'Behav Healthc. 2008 Aug;28(8):31-2.'}",18795734,38,https://pubmed.ncbi.nlm.nih.gov/18795734/
Risk management. Cyber liability.,Haugh R.,"{'name': 'Hosp Health Netw', 'year': 2001, 'citation': 'Hosp Health Netw. 2001 Mar;75(3):16-7.'}",11291168,38,https://pubmed.ncbi.nlm.nih.gov/11291168/
A cross domain access control model for medical consortium based on DBSCAN and penalty function.,"Yao C, Jiang R, Wu B, Li P, Wang C.","{'name': 'BMC Med Inform Decis Mak', 'year': 2024, 'citation': 'BMC Med Inform Decis Mak. 2024 Sep 16;24(1):260. doi: 10.1186/s12911-024-02638-5.'}",39285411,38,https://pubmed.ncbi.nlm.nih.gov/39285411/
Privacy-preserving record linkage in large databases using secure multiparty computation.,"Laud P, Pankova A.","{'name': 'BMC Med Genomics', 'year': 2018, 'citation': 'BMC Med Genomics. 2018 Oct 11;11(Suppl 4):84. doi: 10.1186/s12920-018-0400-8.'}",30309353,38,https://pubmed.ncbi.nlm.nih.gov/30309353/
Keeping records private.,Cross M.,"{'name': 'Health Data Manag', 'year': 1995, 'citation': 'Health Data Manag. 1995 Oct;3(9):18, 20.'}",10156237,38,https://pubmed.ncbi.nlm.nih.gov/10156237/
HIPAA. Eye spy.,Dalton A.,"{'name': 'Hosp Health Netw', 'year': 2004, 'citation': 'Hosp Health Netw. 2004 Nov;78(11):12.'}",15597687,38,https://pubmed.ncbi.nlm.nih.gov/15597687/
Understanding computer viruses.,Stalcup SW.,"{'name': 'J Biol Photogr', 'year': 1992, 'citation': 'J Biol Photogr. 1992 Oct;60(4):159-63.'}",1429386,38,https://pubmed.ncbi.nlm.nih.gov/1429386/
Healthcare organizations lack tools for cyber situational awareness and threat assessment.,[No authors listed],"{'name': 'Health Manag Technol', 'year': 2015, 'citation': 'Health Manag Technol. 2015 Apr;36(4):30.'}",26357778,38,https://pubmed.ncbi.nlm.nih.gov/26357778/
"CTD: Fast, accurate, and interpretable method for static and dynamic tensor decompositions.","Lee J, Choi D, Sael L.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 Jul 25;13(7):e0200579. doi: 10.1371/journal.pone.0200579. eCollection 2018.'}",30044837,38,https://pubmed.ncbi.nlm.nih.gov/30044837/
Where Are the HTM Centers of Excellence?,Lynch PK.,"{'name': 'Biomed Instrum Technol', 'year': 2018, 'citation': 'Biomed Instrum Technol. 2018 Mar/Apr;52(2):162-163. doi: 10.2345/0899-8205-52.2.162.'}",29558178,39,https://pubmed.ncbi.nlm.nih.gov/29558178/
Restoring private autism dataset from sanitized database using an optimized key produced from enhanced combined PSO-GWO framework.,"Rahman MM, Muniyandi RC, Sahran S, Usman OL, Moniruzzaman M.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Jul 9;14(1):15763. doi: 10.1038/s41598-024-66603-y.'}",38982129,39,https://pubmed.ncbi.nlm.nih.gov/38982129/
Hybrid network defense model based on fuzzy evaluation.,"Cho YC, Pan JY.","{'name': 'ScientificWorldJournal', 'year': 2014, 'citation': 'ScientificWorldJournal. 2014 Jan 16;2014:178937. doi: 10.1155/2014/178937. eCollection 2014.'}",24574870,39,https://pubmed.ncbi.nlm.nih.gov/24574870/
"Impossible, unknowable, accountable: Dramas and dilemmas of data law.",Cool A.,"{'name': 'Soc Stud Sci', 'year': 2019, 'citation': 'Soc Stud Sci. 2019 Aug;49(4):503-530. doi: 10.1177/0306312719846557. Epub 2019 May 6.'}",31057059,39,https://pubmed.ncbi.nlm.nih.gov/31057059/
Fixed-time synchronization of delayed multiple inertial neural network with reaction-diffusion terms under cyber-physical attacks using distributed control and its application to multi-image encryption.,"Kowsalya P, Kathiresan S, Kashkynbayev A, Rakkiyappan R.","{'name': 'Neural Netw', 'year': 2024, 'citation': 'Neural Netw. 2024 Dec;180:106743. doi: 10.1016/j.neunet.2024.106743. Epub 2024 Sep 20.'}",39326190,39,https://pubmed.ncbi.nlm.nih.gov/39326190/
A novel image encryption scheme based on quantum dynamical spinning and rotations.,"Khan M, Waseem HM.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 Nov 19;13(11):e0206460. doi: 10.1371/journal.pone.0206460. eCollection 2018.'}",30452455,39,https://pubmed.ncbi.nlm.nih.gov/30452455/
An Improved Two-Layer Authentication Scheme for Wireless Body Area Networks.,"Liu X, Jin C, Li F.","{'name': 'J Med Syst', 'year': 2018, 'citation': 'J Med Syst. 2018 Jun 29;42(8):143. doi: 10.1007/s10916-018-0990-x.'}",29959607,39,https://pubmed.ncbi.nlm.nih.gov/29959607/
Memcached: An Experimental Study of DDoS Attacks for the Wellbeing of IoT Applications.,"Mishra N, Pandya S, Patel C, Cholli N, Modi K, Shah P, Chopade M, Patel S, Kotecha K.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Dec 2;21(23):8071. doi: 10.3390/s21238071.'}",34884075,39,https://pubmed.ncbi.nlm.nih.gov/34884075/
Stopping science: the case of cryptography.,Banisar D.,"{'name': 'Health Matrix Clevel', 'year': 1999, 'citation': 'Health Matrix Clevel. 1999 Summer;9(2):253-87.'}",10787473,39,https://pubmed.ncbi.nlm.nih.gov/10787473/
Novel Threshold Changeable Secret Sharing Schemes Based on Polynomial Interpolation.,"Yuan L, Li M, Guo C, Choo KR, Ren Y.","{'name': 'PLoS One', 'year': 2016, 'citation': 'PLoS One. 2016 Oct 28;11(10):e0165512. doi: 10.1371/journal.pone.0165512. eCollection 2016.'}",27792784,39,https://pubmed.ncbi.nlm.nih.gov/27792784/
After the data breach: Managing the crisis and mitigating the impact.,Brown HS.,"{'name': 'J Bus Contin Emer Plan', 'year': 2016, 'citation': 'J Bus Contin Emer Plan. 2016 Summer;9(4):317-28.'}",27318286,40,https://pubmed.ncbi.nlm.nih.gov/27318286/
Nine key cyber threats identified in Verizon data breach report.,Grandia L.,"{'name': 'Health Manag Technol', 'year': 2014, 'citation': 'Health Manag Technol. 2014 Jun;35(6):22.'}",25058981,40,https://pubmed.ncbi.nlm.nih.gov/25058981/
Provably Secure Heterogeneous Access Control Scheme for Wireless Body Area Network.,"Omala AA, Mbandu AS, Mutiria KD, Jin C, Li F.","{'name': 'J Med Syst', 'year': 2018, 'citation': 'J Med Syst. 2018 Apr 28;42(6):108. doi: 10.1007/s10916-018-0964-z.'}",29705947,40,https://pubmed.ncbi.nlm.nih.gov/29705947/
Fine-grained Database Field Search Using Attribute-Based Encryption for E-Healthcare Clouds.,"Guo C, Zhuang R, Jie Y, Ren Y, Wu T, Choo KR.","{'name': 'J Med Syst', 'year': 2016, 'citation': 'J Med Syst. 2016 Nov;40(11):235. doi: 10.1007/s10916-016-0588-0. Epub 2016 Sep 21.'}",27653042,40,https://pubmed.ncbi.nlm.nih.gov/27653042/
A user anonymity preserving three-factor authentication scheme for telecare medicine information systems.,Tan Z.,"{'name': 'J Med Syst', 'year': 2014, 'citation': 'J Med Syst. 2014 Mar;38(3):16. doi: 10.1007/s10916-014-0016-2. Epub 2014 Mar 19.'}",24643750,40,https://pubmed.ncbi.nlm.nih.gov/24643750/
Internet research and ethics: transformative issues in nursing education research.,Mahon PY.,"{'name': 'J Prof Nurs', 'year': 2014, 'citation': 'J Prof Nurs. 2014 Mar-Apr;30(2):124-9. doi: 10.1016/j.profnurs.2013.06.007. Epub 2013 Sep 25.'}",24720940,40,https://pubmed.ncbi.nlm.nih.gov/24720940/
Utilizing Artificial neural networks (ANN) to regulate Smart cities for sustainable Urban Development and Safeguarding Citizen rights.,"Kuang Z, Su J, Latifian A, Eshraghi S, Ghafari A.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Dec 30;14(1):31592. doi: 10.1038/s41598-024-76964-z.'}",39738236,40,https://pubmed.ncbi.nlm.nih.gov/39738236/
"Coordination or Collision? The Intersection of Diabetes Care, Cybersecurity, and Cloud-Based Computing.","Thiel S, Mitchell J, Williams J.","{'name': 'J Diabetes Sci Technol', 'year': 2017, 'citation': 'J Diabetes Sci Technol. 2017 Mar;11(2):195-197. doi: 10.1177/1932296816676189. Epub 2016 Oct 26.'}",27784829,40,https://pubmed.ncbi.nlm.nih.gov/27784829/
m2-ABKS: Attribute-Based Multi-Keyword Search over Encrypted Personal Health Records in Multi-Owner Setting.,"Miao Y, Ma J, Liu X, Wei F, Liu Z, Wang XA.","{'name': 'J Med Syst', 'year': 2016, 'citation': 'J Med Syst. 2016 Nov;40(11):246. doi: 10.1007/s10916-016-0617-z. Epub 2016 Oct 1.'}",27696175,40,https://pubmed.ncbi.nlm.nih.gov/27696175/
A novel deep learning-based framework with particle swarm optimisation for intrusion detection in computer networks.,Yılmaz AA.,"{'name': 'PLoS One', 'year': 2025, 'citation': 'PLoS One. 2025 Feb 12;20(2):e0316253. doi: 10.1371/journal.pone.0316253. eCollection 2025.'}",39937819,40,https://pubmed.ncbi.nlm.nih.gov/39937819/
Ensuring security of high-risk information in EHRs.,"Barbera L, Costa T, Engel V, Everett R, Flanigan J, Flite CA, Hutchins S, Jarriel M, King E, Klug C, Morrell J, Racette G, Steele M.","{'name': 'J AHIMA', 'year': 2008, 'citation': 'J AHIMA. 2008 Sep;79(9):67-71.'}",18833847,41,https://pubmed.ncbi.nlm.nih.gov/18833847/
'E-dentities' will reduce Internet security problem.,Guenther K.,"{'name': 'Manag Care', 'year': 1999, 'citation': 'Manag Care. 1999 Aug;8(8):52, 55.'}",10557927,41,https://pubmed.ncbi.nlm.nih.gov/10557927/
Posturing for the unknown: the future of HIS security standards.,"Brown L, Speir J.","{'name': 'Infocare', 'year': 1994, 'citation': 'Infocare. 1994 Sep:12-4, 16, 18.'}",10138463,41,https://pubmed.ncbi.nlm.nih.gov/10138463/
Healthcare IoT will deliver great benefits: The challenge will be mastering IoT security.,Kalva M.,"{'name': 'Health Manag Technol', 'year': 2016, 'citation': 'Health Manag Technol. 2016 Jul-Aug;37(5):19.'}",29474054,41,https://pubmed.ncbi.nlm.nih.gov/29474054/
Network security and data integrity in academia: an assessment and a proposal for large-scale archiving.,"Smith A, Greenbaum D, Douglas SM, Long M, Gerstein M.","{'name': 'Genome Biol', 'year': 2005, 'citation': 'Genome Biol. 2005;6(9):119. doi: 10.1186/gb-2005-6-9-119. Epub 2005 Aug 30.'}",16168090,41,https://pubmed.ncbi.nlm.nih.gov/16168090/
Deep feature transfer learning for trusted and automated malware signature generation in private cloud environments.,"Nahmias D, Cohen A, Nissim N, Elovici Y.","{'name': 'Neural Netw', 'year': 2020, 'citation': 'Neural Netw. 2020 Apr;124:243-257. doi: 10.1016/j.neunet.2020.01.003. Epub 2020 Jan 27.'}",32028053,41,https://pubmed.ncbi.nlm.nih.gov/32028053/
A novel image encryption technique using hybrid method of discrete dynamical chaotic maps and Brownian motion.,"Khan M, Masood F, Alghafis A, Amin M, Batool Naqvi SI.","{'name': 'PLoS One', 'year': 2019, 'citation': 'PLoS One. 2019 Dec 19;14(12):e0225031. doi: 10.1371/journal.pone.0225031. eCollection 2019.'}",31856231,41,https://pubmed.ncbi.nlm.nih.gov/31856231/
Developments in Genetic and Epigenetic Data Protection in Behavioral and Mental Health Spaces.,Terry N.,"{'name': 'Behav Sci Law', 'year': 2015, 'citation': 'Behav Sci Law. 2015 Oct;33(5):653-61. doi: 10.1002/bsl.2203. Epub 2015 Sep 11.'}",26358611,41,https://pubmed.ncbi.nlm.nih.gov/26358611/
Data security in medical information systems: technical aspects of a proposed legislation.,"Gritzalis D, Katsikas S, Keklikoglou J, Tomaras A.","{'name': 'Med Inform (Lond)', 'year': 1991, 'citation': 'Med Inform (Lond). 1991 Oct-Dec;16(4):371-83. doi: 10.3109/14639239109067659.'}",1762473,41,https://pubmed.ncbi.nlm.nih.gov/1762473/
Steps to protect your practice against cyber attacks. Local versus international needs.,Mbon R.,"{'name': 'Md Med', 'year': 2013, 'citation': 'Md Med. 2013;14(2):18.'}",25757266,41,https://pubmed.ncbi.nlm.nih.gov/25757266/
Controlling your high-tech security shopping list.,Amatayakul M.,"{'name': 'Healthc Financ Manage', 'year': 2004, 'citation': 'Healthc Financ Manage. 2004 Feb;58(2):86-7.'}",14997724,42,https://pubmed.ncbi.nlm.nih.gov/14997724/
Extending the IEEE 802.15.4 security suite with a compact implementation of the NIST P-192/B-163 elliptic curves.,"de la Piedra A, Braeken A, Touhafi A.","{'name': 'Sensors (Basel)', 'year': 2013, 'citation': 'Sensors (Basel). 2013 Jul 29;13(8):9704-28. doi: 10.3390/s130809704.'}",23899936,42,https://pubmed.ncbi.nlm.nih.gov/23899936/
Constructing Pairing-Friendly Elliptic Curves under Embedding Degree 1 for Securing Critical Infrastructures.,"Wang M, Dai G, Choo KK, Jayaraman PP, Ranjan R.","{'name': 'PLoS One', 'year': 2016, 'citation': 'PLoS One. 2016 Aug 26;11(8):e0161857. doi: 10.1371/journal.pone.0161857. eCollection 2016.'}",27564373,42,https://pubmed.ncbi.nlm.nih.gov/27564373/
The European cooperative approach to securing critical information infrastructure.,Purser S.,"{'name': 'J Bus Contin Emer Plan', 'year': 2011, 'citation': 'J Bus Contin Emer Plan. 2011 Oct;5(3):237-45.'}",22130342,42,https://pubmed.ncbi.nlm.nih.gov/22130342/
European Parliament supports data protection reforms.,McCall B.,"{'name': 'Lancet', 'year': 2014, 'citation': 'Lancet. 2014 Mar 29;383(9923):1115. doi: 10.1016/s0140-6736(14)60231-2.'}",24693547,42,https://pubmed.ncbi.nlm.nih.gov/24693547/
DS-ARP: a new detection scheme for ARP spoofing attacks based on routing trace for ubiquitous environments.,"Song MS, Lee JD, Jeong YS, Jeong HY, Park JH.","{'name': 'ScientificWorldJournal', 'year': 2014, 'citation': 'ScientificWorldJournal. 2014;2014:264654. doi: 10.1155/2014/264654. Epub 2014 Aug 27.'}",25243205,42,https://pubmed.ncbi.nlm.nih.gov/25243205/
Comprehensive quantitative analysis on privacy leak behavior.,"Fan L, Wang Y, Jin X, Li J, Cheng X, Jin S.","{'name': 'PLoS One', 'year': 2013, 'citation': 'PLoS One. 2013 Sep 16;8(9):e73410. doi: 10.1371/journal.pone.0073410. eCollection 2013.'}",24066046,42,https://pubmed.ncbi.nlm.nih.gov/24066046/
"When it comes to securing patient health information from breaches, your best medicine is a dose of prevention: A cybersecurity risk assessment checklist.","Blanke SJ, McGrady E.","{'name': 'J Healthc Risk Manag', 'year': 2016, 'citation': 'J Healthc Risk Manag. 2016 Jul;36(1):14-24. doi: 10.1002/jhrm.21230.'}",27400172,42,https://pubmed.ncbi.nlm.nih.gov/27400172/
A topology visualization early warning distribution algorithm for large-scale network security incidents.,"He H, Fan G, Ye J, Zhang W.","{'name': 'ScientificWorldJournal', 'year': 2013, 'citation': 'ScientificWorldJournal. 2013 Sep 26;2013:827376. doi: 10.1155/2013/827376. eCollection 2013.'}",24191145,42,https://pubmed.ncbi.nlm.nih.gov/24191145/
Applying fractional calculus to malware spread: A fractal-based approach to threat analysis.,"Razi N, Riaz MB, Bano A, Kamran T, Ishtiaq U, Shafiq A.","{'name': 'PLoS One', 'year': 2025, 'citation': 'PLoS One. 2025 Jan 8;20(1):e0313914. doi: 10.1371/journal.pone.0313914. eCollection 2025.'}",39775298,42,https://pubmed.ncbi.nlm.nih.gov/39775298/
Adaptive and blind audio watermarking algorithm based on dither modulation and butterfly optimization algorithm.,"Wu Q, Huang D, Wei J, Chen W.","{'name': 'Math Biosci Eng', 'year': 2023, 'citation': 'Math Biosci Eng. 2023 Apr 28;20(6):11482-11501. doi: 10.3934/mbe.2023509.'}",37322991,43,https://pubmed.ncbi.nlm.nih.gov/37322991/
